PolygonLayer1_label,Value0
All people in poverty (2023),Children ages 0-17 in poverty (2023),12115,Sarasota,2,9.5,8.3,10.7,13.4,10.0,16.8
All people in poverty (2023),Children ages 0-17 in poverty (2023),12117,Seminole,1,9.2,7.9,10.5,10.6,8.1,13.1
All people in poverty (2023),Children ages 0-17 in poverty (2023),12119,Sumter,3,9.7,8.1,11.3,25.2,19.3,31.1
All people in poverty (2023),Children ages 0-17 in poverty (2023),12121,Suwannee,6,17.3,13.5,21.1,24.7,16.8,32.6
All people in poverty (2023),Children ages 0-17 in poverty (2023),12123,Taylor,6,19.7,15.5,23.9,25.3,17.2,33.4
All people in poverty (2023),Children ages 0-17 in poverty (2023),12125,Union,8,19.4,15.0,23.8,20.5,14.5,26.5
All people in poverty (2023),Children ages 0-17 in poverty (2023),12127,Volusia,2,11.9,10.6,13.2,19.3,16.0,22.6
All people in poverty (2023),Children ages 0-17 in poverty (2023),12129,Wakulla,2,10.4,7.9,12.9,14.2,9.7,18.7
All people in poverty (2023),Children ages 0-17 in poverty (2023),12131,Walton,2,10.9,9.1,12.7,13.9,10.0,17.8
All people in poverty (2023),Children ages 0-17 in poverty (2023),12133,Washington,3,16.8,13.0,20.6,24.7,17.2,32.2

Textbox93,Textbox96,fips,county,ruc_code,total_est,total_Bmin,total_Bmax,under18,under18_Bmin,under18_Bmax
All people in poverty (2023),Children ages 0-17 in poverty (2023),12000,Florida,,"2,741,486","2,696,849","2,786,123","689,967","663,989","715,945"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12001,Alachua,2,"49,524","43,744","55,304","8,747","6,475","11,019"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12003,Baker,1,"3,328","2,495","4,161","1,337",914,"1,760"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12005,Bay,3,"22,023","18,498","25,548","6,157","4,413","7,901"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12007,Bradford,6,"3,871","2,970","4,772","1,273",862,"1,684"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12009,Brevard,2,"65,640","56,754","74,526","16,998","13,152","20,844"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12011,Broward,1,"247,799","229,020","266,578","63,080","53,585","72,575"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12013,Calhoun,8,"2,713","2,193","3,233",711,490,932
All people in poverty (2023),Children ages 0-17 in poverty (2023),12015,Charlotte,3,"18,491","15,528","21,454","3,197","2,193","4,201"
